,description,label
802,"Sitara Chemical Industries Limited Faisalabad is looking suitable candidate for following position:Position: Mechanical SupervisorExperience: 8-10 Years of Gas Engines maintenance/Overhauling (specially Jenbacher JGS 620, MWM TCG 2032).Overhauling of Pumps (all types).Overhauling of plate type heat Exchangers.Overhauling of Cooling Tower.Education: DAE MechanicalLocation: Faisalabad.Interested candidates may send their resumes on bilal.akram@sitara.com.pk.. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
803,HR Coordinator required....! This position will be responsible for coordinating all HR related tasks with the Head Office and maintain records.  Qualification: BBA HR/MBA HR Experience: 3-4 years of relevant HR experience. Location: Lahore Interested candidates can send in their resumes at hr@reonenergy.com..Professional Employers is hiringPosition: Payroll ExecutiveExperience: 2 to 3 Years in Relevant FieldIncumbent will be responsible to perform the above mentioned tasks  -  Preparation of Payroll processing and salary disbursements-  Highest accuracy level should be maintained at all times -  Meet all TAT defined in SLAs with both Internal & External Customers-  All processes are carried out as per the defined flow charts and defined Quality standards  -  Reconciliation of invoices-  Maintaining database of invoices and processed payments-  Highest Accuracy level should be maintained at all times-  Service delivery time as per agreed TATs Salary: Market competitive with other benefitsLocation: Green Forts 2 (Next to EME Society) Lahoresend your resume: Fatima.afzal@people.com.pk.. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
804,"Exide Pakistan Limited is seeking Male-Front Desk Officer for its Head Office in Karachi. The Incumbent should be Graduate with 4 to 6 years of experience in telephone calls handling & correspondences through PABX system. Market competitive salary will be offered. Interested candidates may apply to careers@exide.com.pk by mentioning in subject line “Front Desk Officer”._______Position: Cost Controller  Requirement:Qualification: CA Inter / ACCA / ACMA / MBA / M.Com / Graduate Degree (Articleship completed)Salary Range: Rs. 30K – Rs. 45K salary with attraction benefitsJob Type: Full Time/PermanentAge: 22 - 35 YearsEmail Cvcareer@rpgcc.com and Job Location: Royal Palm Golf and Country Club52-Canal Bank Road Lahore, Pakistan hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
805,Khaleef Technologies Pvt. Ltd. is urgently looking for professionals with a passion for excellence and are self driven for achieving targets. Candidates should have at least 5 yrs of hands on experience in the similar position. These are Lahore based positionsSoftware Engineer - DevOpsSr. Software Engineer - ReactNativeSr. Software Engineer - AndroidMarketing Manager (Corporate Communication & PR Expert)Digital Marketing Manager (Performance Marketing CPA CPI CPL CPM )Business/Product Managers Sr. Game Designer Candidates with similar exp can share their resume on hr@khaleef.com with title in subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
806,JOB ANNOUNCEMENT “Karachi Based Opportunity”Data Entry Operator/ HR AssistantQualification: Intermediate/ Graduate                         (Must knowledge of MS Office)Experience: Minimum 01 year       Fresh candidate Male be also applyPlease apply at jobs.8353@gmail.com by mentioning the position applied in Subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
807,"Looking for Assistant Maintenance Incharge of Rapier loom, kindly share CVs at waqas.khan@naveenagroupkhi.com______Hutchison Ports is hiring “Maintenance Engineer Electrical”, Karachi. The candidate must possess a BE/BS Electrical degree at least 3 to 5 years’ experience in Powerhouse. Interested candidate may forward their CV/Profile at iftikhar.hassan@sapt.com.pk. Latest by 17 March 2020. Please mention the position title in the subject line.______",1
808,"Position: Assistant Store OfficerNo of Positions:  02Qualification: B.Com / B.AExperience: Min 2 years of inventory management experience with manufacturing concern.Skills Req:Proficient to MS office specially in Excel.Location: Korangi Karachi.Drop your updated CV at""hrd.denim1949@gmail.com""with the subject of ""Assistant Store Officer"". hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
809,"Position: Assistant Store OfficerNo of Positions:  02Qualification: B.Com / B.AExperience: Min 2 years of inventory management experience with manufacturing concern.Skills Req:Proficient to MS office specially in Excel.Location: Korangi Karachi.Drop your updated CV at""hrd.denim1949@gmail.com""with the subject of ""Assistant Store Officer"". hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
810,"Job Available – HBL PakistanPosition: Data AnalystJob Requirements:Qualification: BBA/BS (Mathematics/Economics/Computer Science/Information Management/Statistics)Experience: Fresh GraduateLocation: KarachiSalary: Market CompetitiveLast Date of Application: March 17, 2020Apply with CV at: nihaan.shahzad@hbl.com, mention Position in subject line._______Position: Management Trainee Sales & MarketingNo of Positions: 03Qualification: BBA / MBA - Marketing Experience: 0-6 months- Must have good English Communication and writing skills- Proficient to MS office specially in Excel and PowerPoint.Location: Korangi, Karachi.Drop your updated CV at""hrd.denim1949@gmail.com""with the subject of ""Management Trainee Sales & Marketing"". hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
811,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
812,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
813,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
814,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
815,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
816,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
817,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
818,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
819,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
820,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
821,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
822,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
823,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
824,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
825,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
826,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
827,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
828,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
829,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
830,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
831,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
832,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
833,"Reciving msgs from many people that why I left my job. So here it is:I Resigned my job of F&B  Coordinator from DREAMWORLD RESORT, HOTEL AND GOLFCOURSE cuz I was having some Financial & Personal problem. Moreover I wasn't feeling satisfy & happy with my job as F&B Coordinator there, My goal and my Ambitions are related to HR so I want to grow in HR not in F&B Industry.I know it's not good for my CV but I don't wanted to invest my time, My struggle for any irrelevant field. I switch there cuz I was in the need of job that time. I got relocated & looking for earning, I swtiched from 2 jobs in a year. My first & bad Experience is from Skillston Educational System and second as mention.My believe is that rather than sitting n doing nothing is better to do something & Keep hunting for your Vission. So I do that. Now I'm much happier.It's my advice : If your not feeling happy and satisfy with your current job and its giving you mental stress it's better to leave that job rather than wasting yourself. But remember that if you are not getting relevant/desired job than it's better to work in Peaceful Environment. Rather than sitting home and doing nothing. Time will change!!!! hashtag#bePositive hashtag#tawakkal hashtag#dontgiveup hashtag#believeinyourself hashtag#motivationoftheday hashtag#keeptrying hashtag#prayeverday",0
